 -0.9600000381469727E+01, -0.7607045166098096E-01, -0.5342970638665430E-05,  0.1630416631276114-321,
 -0.9500000000000000E+01, -0.7607045728832205E-01, -0.5432047270964025E-05,  0.1429024266850593+249,
 -0.9399999618530273E+01, -0.7607046300909182E-01, -0.5527506612919825E-05,  0.6094299741451776-319,
 -0.9300000190734863E+01, -0.7607046882615794E-01, -0.5630043611455896E-05,  0.0000000000000000E+00,
 -0.9199999809265137E+01, -0.7607047474256895E-01, -0.5740456869676299E-05,  0.4273667836526783-320,
 -0.9100000381469727E+01, -0.7607048076157605E-01, -0.5859668616975810E-05,  0.4940656458412465-323,
 -0.9000000000000000E+01, -0.7607048688665589E-01, -0.5988749468809229E-05,  0.2122004636222530-313,
 -0.8899999618530273E+01, -0.7607049312153691E-01, -0.6128949370653810E-05,  0.0000000000000000E+00,
 -0.8800000190734863E+01, -0.7607049947023088E-01, -0.6281736604563216E-05,  0.0000000000000000E+00,
 -0.8699999809265137E+01, -0.7607050593707053E-01, -0.6448847417170578E-05,  0.0000000000000000E+00,
 -0.8600000381469727E+01, -0.7607051252675309E-01, -0.6632349800679761E-05,  0.6904513916999183-309,
 -0.8500000000000000E+01, -0.7607051924439351E-01, -0.6834726364849344E-05,  0.2121995790965272-313,
 -0.8399999618530273E+01, -0.7607052609558572E-01, -0.7058983310595912E-05,  0.9881312916824931-323,
 -0.8300000190734863E+01, -0.7607053308648071E-01, -0.7308795616938230E-05,  0.0000000000000000E+00,
 -0.8199999809265137E+01, -0.7607054022387896E-01, -0.7588703289281011E-05,  0.0000000000000000E+00,
 -0.8100000381469727E+01, -0.7607054751534668E-01, -0.7904380901464001E-05,  0.0000000000000000E+00,
 -0.8000000000000000E+01, -0.7607055496936146E-01, -0.8263014449048451E-05,  0.0000000000000000E+00,
 -0.7900000095367432E+01, -0.7607056259549504E-01, -0.8673838836157102E-05,  0.0000000000000000E+00,
 -0.7800000190734863E+01, -0.7607057040465093E-01, -0.9148921874499040E-05,  0.0000000000000000E+00,
 -0.7699999809265137E+01, -0.7607057840937384E-01, -0.9704337401822361E-05,  0.0000000000000000E+00,
 -0.7599999904632568E+01, -0.7607058662426662E-01, -0.1036197273869547E-04,  0.0000000000000000E+00,
 -0.7500000000000000E+01, -0.7607059506655098E-01, -0.1115240939290884E-04,  0.0000000000000000E+00,
 -0.7400000095367432E+01, -0.7607060375686076E-01, -0.1211970011311038E-04,  0.0000000000000000E+00,
 -0.7300000190734863E+01, -0.7607061272038873E-01, -0.1332967302935521E-04,  0.0000000000000000E+00,
 -0.7199999809265137E+01, -0.7607062198859556E-01, -0.1488521309915624E-04,  0.0000000000000000E+00,
 -0.7099999904632568E+01, -0.7607063160190787E-01, -0.1695642882013522E-04,  0.0000000000000000E+00,
 -0.7000000000000000E+01, -0.7607064161419490E-01, -0.1984572949505220E-04,  0.0000000000000000E+00,
 -0.6900000095367432E+01, -0.7607064591438457E-01, -0.1690140685504706E-04,  0.0000000000000000E+00,
 -0.6800000190734863E+01, -0.7607065003524073E-01, -0.1395593277330326E-04,  0.0000000000000000E+00,
 -0.6699999809265137E+01, -0.7607065397704871E-01, -0.1100923416423890E-04,  0.0000000000000000E+00,
 -0.6599999904632568E+01, -0.7607065774006729E-01, -0.8061231961069274E-05,  0.0000000000000000E+00,
 -0.6500000000000000E+01, -0.7607066132452750E-01, -0.5111840507654815E-05,  0.0000000000000000E+00,
 -0.6400000095367432E+01, -0.7607066473062683E-01, -0.2160966875050592E-05,  0.0000000000000000E+00,
 -0.6300000190734863E+01, -0.7607066795852539E-01,  0.7914899078232533E-06,  0.6904513916999183-309,
 -0.6199999809265137E+01, -0.7607067100834125E-01,  0.3745639722007146E-05,  0.0000000000000000E+00,
 -0.6099999904632568E+01, -0.7607067388014518E-01,  0.6701602340806171E-05,  0.0000000000000000E+00,
 -0.6000000000000000E+01, -0.7607067657395550E-01,  0.9659508542617134E-05,  0.0000000000000000E+00,
 -0.5900000095367432E+01, -0.7607068548678628E-01, -0.1970707015518297E-05,  0.0000000000000000E+00,
 -0.5800000190734863E+01, -0.7607069436801986E-01, -0.1028018785958444E-04,  0.1031386936602153-315,
 -0.5699999809265137E+01, -0.7607070317921152E-01, -0.1649033651800249E-04,  0.1031390642094496-315,
 -0.5599999904632568E+01, -0.7607071189344136E-01, -0.2128797380027448E-04,  0.0000000000000000E+00,
 -0.5500000000000000E+01, -0.7607072049094663E-01, -0.2508824494059136E-04,  0.1031393507675242-315,
 -0.5400000095367432E+01, -0.7607072895673789E-01, -0.2815648570408732E-04,  0.1031386936602153-315,
 -0.5300000190734863E+01, -0.7607073727918089E-01, -0.3066995040856165E-04,  0.1031390642094496-315,
 -0.5199999809265137E+01, -0.7607074544910400E-01, -0.3275134977344614E-04,  0.0000000000000000E+00,
 -0.5099999904632568E+01, -0.7607075345920371E-01, -0.3448813715885905E-04,  0.1031386936602153-315,
 -0.5000000000000000E+01, -0.7607076130363549E-01, -0.3594413098644909E-04,  0.0000000000000000E+00,
 -0.4900000095367432E+01, -0.7607076897772842E-01, -0.3716679817716588E-04,  0.1031370335996452-315,
 -0.4800000190734863E+01, -0.7607077647777204E-01, -0.3819197118715299E-04,  0.1031370335996452-315,
 -0.4699999809265137E+01, -0.7607078380086414E-01, -0.3904698855189152E-04,  0.1031360849936052-315,
 -0.4599999904632568E+01, -0.7607079094479431E-01, -0.3975283409789650E-04,  0.6952782963531814-309,
 -0.4500000000000000E+01, -0.7607079790795664E-01, -0.4032562053269669E-04,  0.0000000000000000E+00,
 -0.4400000095367432E+01, -0.7607080468929021E-01, -0.4077763125327680E-04,  0.0000000000000000E+00,
 -0.4300000190734863E+01, -0.7607081128822700E-01, -0.4111805576758744E-04,  0.0000000000000000E+00,
 -0.4199999809265137E+01, -0.7607081770466113E-01, -0.4135350590623966E-04,  0.0000000000000000E+00,
 -0.4099999904632568E+01, -0.7607082393892879E-01, -0.4148836935686763E-04,  0.0000000000000000E+00,
 -0.4000000000000000E+01, -0.7607082999179385E-01, -0.4152503681430874E-04,  0.1031364011956186-315,
 -0.3900000095367432E+01, -0.7607083586444990E-01, -0.4146402498928472E-04,  0.0000000000000000E+00,
 -0.3799999952316284E+01, -0.7607084155852616E-01, -0.4130400724037885E-04,  0.0000000000000000E+00,
 -0.3700000047683716E+01, -0.7607084707610348E-01, -0.4104175493611146E-04,  0.0000000000000000E+00,
 -0.3599999904632568E+01, -0.7607085241974443E-01, -0.4067198448756491E-04,  0.0000000000000000E+00,
 -0.3500000000000000E+01, -0.7607085759252889E-01, -0.4018709610263864E-04,  0.0000000000000000E+00,
 -0.3400000095367432E+01, -0.7607086259810741E-01, -0.3957677931870989E-04,  0.0000000000000000E+00,
 -0.3299999952316284E+01, -0.7607086744076758E-01, -0.3882744543442909E-04,  0.0000000000000000E+00,
 -0.3200000047683716E+01, -0.7607087212552029E-01, -0.3792142527212935E-04,  0.4150151425066471-321,
 -0.3099999904632568E+01, -0.7607087665821465E-01, -0.3683583773389984E-04,  0.0000000000000000E+00,
 -0.3000000000000000E+01, -0.7607088104568009E-01, -0.3554098262965432E-04,  0.0000000000000000E+00,
 -0.2900000095367432E+01, -0.7607088529591655E-01, -0.3399802659814045E-04,  0.4291454199777067-319,
 -0.2799999952316284E+01, -0.7607088941834170E-01, -0.3215560856020585E-04,  0.4341354830007033-319,
 -0.2700000047683716E+01, -0.7607089342412418E-01, -0.2994474334048084E-04,  0.4391255460236999-319,
 -0.2599999904632568E+01, -0.7607089732663611E-01, -0.2727095411306923E-04,  0.0000000000000000E+00,
 -0.2500000000000000E+01, -0.7607090114208453E-01, -0.2400171888281022E-04,  0.0000000000000000E+00,
 -0.2400000095367432E+01, -0.7607090489042362E-01, -0.1994563939599160E-04,  0.0000000000000000E+00,
 -0.2299999952316284E+01, -0.7607090859671141E-01, -0.1481621597547082E-04,  0.0000000000000000E+00,
 -0.2200000047683716E+01, -0.7607091229323069E-01, -0.8165170743057184E-05,  0.0000000000000000E+00,
 -0.2099999904632568E+01, -0.7607091602300048E-01,  0.7491940634266855E-06,  0.1482196937523740-322,
 -0.2000000000000000E+01, -0.7607091984605314E-01,  0.1324600221256896E-04,  0.0000000000000000E+00,
 -0.1899999976158142E+01, -0.7607093457542667E-01,  0.1009116626649109E-04,  0.4047385770731492-319,
 -0.1799999952316284E+01, -0.7607094918821104E-01,  0.6934288428381600E-05,  0.0000000000000000E+00,
 -0.1700000047683716E+01, -0.7607096368832812E-01,  0.3774629007852185E-05,  0.0000000000000000E+00,
 -0.1600000023841858E+01, -0.7607097807960420E-01,  0.6112458877497521E-06,  0.6620479654272704-321,
 -0.1500000000000000E+01, -0.7607099236574157E-01, -0.2557108646807570E-05,  0.6521666525104454-321,
 -0.1399999976158142E+01, -0.7607100655027484E-01, -0.5732157917258434E-05,  0.4940656458412465-320,
 -0.1299999952316284E+01, -0.7607102063649347E-01, -0.8916395119907144E-05,  0.0000000000000000E+00,
 -0.1200000047683716E+01, -0.7607103462732100E-01, -0.1211362324555701E-04,  0.0000000000000000E+00,
 -0.1100000023841858E+01, -0.7607104852509942E-01, -0.1533001873863985E-04,  0.0000000000000000E+00,
 -0.1000000000000000E+01, -0.7607106233119997E-01, -0.1857642282008617E-04,  0.0000000000000000E+00,
 -0.8999999761581421E+00, -0.7607107499306620E-01, -0.1594930494766667E-04,  0.0000000000000000E+00,
 -0.8000000119209290E+00, -0.7607108828260906E-01, -0.1407280847667407E-04,  0.0000000000000000E+00,
 -0.6999999880790710E+00, -0.7607110215313119E-01, -0.1267030159490298E-04,  0.0000000000000000E+00,
 -0.6000000238418579E+00, -0.7607111657223040E-01, -0.1158618592131995E-04,  0.0000000000000000E+00,
 -0.5000000000000000E+00, -0.7607113151714046E-01, -0.1072637072331309E-04,  0.0000000000000000E+00,
 -0.4000000059604645E+00, -0.7607114697193795E-01, -0.1003067811287503E-04,  0.0000000000000000E+00,
 -0.3000000119209290E+00, -0.7607116292576402E-01, -0.9458863575356851E-05,  0.0000000000000000E+00,
 -0.2000000029802322E+00, -0.7607117937164294E-01, -0.8983018852199951E-05,  0.0000000000000000E+00,
 -0.1000000014901161E+00, -0.7607119630567075E-01, -0.8583201364101163E-05,  0.0000000000000000E+00,
  0.0000000000000000E+00, -0.7607121372644206E-01, -0.8244798534407329E-05,  0.1482196937523740-322,
  0.1000000014901161E+00, -0.7607123161864381E-01, -0.8119349124786440E-05,  0.6475817233170387-318,
  0.2000000029802322E+00, -0.7607124999658120E-01, -0.8000166422987668E-05,  0.0000000000000000E+00,
  0.3000000119209290E+00, -0.7607126886442446E-01, -0.7894241070059962E-05,  0.0000000000000000E+00,
  0.4000000059604645E+00, -0.7607128822768724E-01, -0.7804048761727010E-05,  0.0000000000000000E+00,
  0.5000000000000000E+00, -0.7607130809310522E-01, -0.7730119529408939E-05,  0.0000000000000000E+00,
  0.6000000238418579E+00, -0.7607132846854325E-01, -0.7672140618352613E-05,  0.0000000000000000E+00,
  0.6999999880790710E+00, -0.7607134936293068E-01, -0.7629459883684324E-05,  0.0000000000000000E+00,
  0.8000000119209290E+00, -0.7607137078621042E-01, -0.7601323846550753E-05,  0.1002529278155857-302,
  0.8999999761581421E+00, -0.7607139274931117E-01, -0.7586991399143806E-05,  0.6953355807835014-308,
  0.1000000000000000E+01, -0.7607141526412108E-01, -0.7585786916478090E-05,  0.0000000000000000E+00,
  0.1100000023841858E+01, -0.7607143834348490E-01, -0.7597123185479225E-05,  0.1744494199415682-265,
  0.1200000047683716E+01, -0.7607146200120246E-01, -0.7620509257429697E-05,  0.1086992360111504-310,
  0.1299999952316284E+01, -0.7607148625203675E-01, -0.7655550952589781E-05,  0.0000000000000000E+00,
  0.1399999976158142E+01, -0.7607151111173550E-01, -0.7701948053158469E-05,  0.0000000000000000E+00,
  0.1500000000000000E+01, -0.7607153659705052E-01, -0.7759490313482981E-05,  0.0000000000000000E+00,
  0.1600000023841858E+01, -0.7607156272577238E-01, -0.7828053413566723E-05,  0.3211426697968103-321,
  0.1700000047683716E+01, -0.7607158951676890E-01, -0.7907595443590533E-05,  0.3395489123637138+181,
  0.1799999952316284E+01, -0.7607161699002940E-01, -0.7998154225542458E-05,  0.2899734645972723E+21,
  0.1899999976158142E+01, -0.7607164516671740E-01, -0.8099845624973878E-05,  0.3357686251980308E+98,
  0.2000000000000000E+01, -0.7607167406923226E-01, -0.8212862936194874E-05,  0.8631458824898106+218,
  0.2099999904632568E+01, -0.7607170372127425E-01, -0.8337477391168419E-05,  0.5303798458245436+181,
  0.2200000047683716E+01, -0.7607173414792287E-01, -0.8474039840043574E-05,  0.9818435741338761-314,
  0.2299999952316284E+01, -0.7607176537572093E-01, -0.8622983659487248E-05,  0.0000000000000000E+00,
  0.2400000095367432E+01, -0.7607179743276929E-01, -0.8784828966998025E-05,  0.3211426697968103-321,
  0.2500000000000000E+01, -0.7607183034883393E-01, -0.8960188249709401E-05,  0.0000000000000000E+00,
  0.2599999904632568E+01, -0.7607186415546195E-01, -0.9149773550310460E-05,  0.0000000000000000E+00,
  0.2700000047683716E+01, -0.7607189888611315E-01, -0.9354405399873924E-05,  0.1031367173976319-315,
  0.2799999952316284E+01, -0.7607193457630661E-01, -0.9575023740436968E-05,  0.0000000000000000E+00,
  0.2900000095367432E+01, -0.7607197126378341E-01, -0.9812701147645062E-05,  0.0000000000000000E+00,
  0.3000000000000000E+01, -0.7607200898868763E-01, -0.1006865874512245E-04,  0.2121995839383706-313,
  0.3099999904632568E+01, -0.7607204779377041E-01, -0.1034428530443900E-04,  0.0000000000000000E+00,
  0.3200000047683716E+01, -0.7607208772461882E-01, -0.1064116015347110E-04,  0.3211426697968103-321,
  0.3299999952316284E+01, -0.7607212882991141E-01, -0.1096108067864338E-04,  0.3395489123637138+181,
  0.3400000095367432E+01, -0.7607217116170906E-01, -0.1130609541540082E-04,  0.2899734645972723E+21,
  0.3500000000000000E+01, -0.7607221477578184E-01, -0.1167854399401937E-04,  0.3357686251980308E+98,
  0.3599999904632568E+01, -0.7607225973198158E-01, -0.1208110555890209E-04,  0.8631458824898106+218,
  0.3700000047683716E+01, -0.7607230609466507E-01, -0.1251685774902048E-04,  0.5303798458245436+181,
  0.3799999952316284E+01, -0.7607235393318018E-01, -0.1298934894585528E-04,  0.9818435741338761-314,
  0.3900000095367432E+01, -0.7607240332242311E-01, -0.1350268733158863E-04,  0.0000000000000000E+00,
  0.4000000000000000E+01, -0.7607245434348232E-01, -0.1406165143339055E-04,  0.1665001226485001-320,
  0.4099999904632568E+01, -0.7607250708438690E-01, -0.1467182838812310E-04,  0.1031318162664251-315,
  0.4199999809265137E+01, -0.7607256164097684E-01, -0.1533978832596317E-04,  0.4726504692353869-316,
  0.4300000190734863E+01, -0.7607261811793301E-01, -0.1607330631967696E-04,  0.4726514573666786-316,
  0.4400000095367432E+01, -0.7607267662998397E-01, -0.1688164769353166E-04,  0.0000000000000000E+00,
  0.4500000000000000E+01, -0.7607273730335375E-01, -0.1777593878413213E-04,  0.0000000000000000E+00,
  0.4599999904632568E+01, -0.7607280027749209E-01, -0.1876965451143630E-04,  0.9881312916824931-323,
  0.4699999809265137E+01, -0.7607286570717396E-01, -0.1987926799738141E-04,  0.0000000000000000E+00,
  0.4800000190734863E+01, -0.7607293376506512E-01, -0.2112512865527171E-04,  0.0000000000000000E+00,
  0.4900000095367432E+01, -0.7607300464489043E-01, -0.2253266820816947E-04,  0.4940656458412465-323,
  0.5000000000000000E+01, -0.7607307856539466E-01, -0.2413408681594025E-04,  0.0000000000000000E+00,
  0.5099999904632568E+01, -0.7607315577536293E-01, -0.2597075785448107E-04,  0.0000000000000000E+00,
  0.5199999809265137E+01, -0.7607323656007452E-01, -0.2809673552751311E-04,  0.0000000000000000E+00,
  0.5300000190734863E+01, -0.7607332124973709E-01, -0.3058400327829015E-04,  0.0000000000000000E+00,
  0.5400000095367432E+01, -0.7607341023073891E-01, -0.3353055999675393E-04,  0.0000000000000000E+00,
  0.5500000000000000E+01, -0.7607350396098654E-01, -0.3707330750869590E-04,  0.0000000000000000E+00,
  0.5599999904632568E+01, -0.7607360299137118E-01, -0.4140942152682893E-04,  0.0000000000000000E+00,
  0.5699999809265137E+01, -0.7607370799676533E-01, -0.4683350124472113E-04,  0.2590326893268155-317,
  0.5800000190734863E+01, -0.7607381982249165E-01, -0.5380593226923827E-04,  0.0000000000000000E+00,
  0.5900000095367432E+01, -0.7607393955728144E-01, -0.6308783948975157E-04,  0.0000000000000000E+00,
  0.6000000000000000E+01, -0.7607406865470075E-01, -0.7603221383009979E-04,  0.1185757550018992-321,
  0.6099999904632568E+01, -0.7607406397842807E-01, -0.6072136897993844E-04,  0.0000000000000000E+00,
  0.6199999809265137E+01, -0.7607405336511440E-01, -0.4541108399891956E-04,  0.0000000000000000E+00,
  0.6300000190734863E+01, -0.7607403681942418E-01, -0.3010135230027115E-04,  0.0000000000000000E+00,
  0.6400000095367432E+01, -0.7607401434592467E-01, -0.1479216790612670E-04,  0.0000000000000000E+00,
  0.6500000000000000E+01, -0.7607398594909454E-01,  0.5164745895835967E-06,  0.0000000000000000E+00,
  0.6599999904632568E+01, -0.7607395163332240E-01,  0.1582458005776094E-04,  0.0000000000000000E+00,
  0.6699999809265137E+01, -0.7607391140291467E-01,  0.3113215286759698E-04,  0.0000000000000000E+00,
  0.6800000190734863E+01, -0.7607386526210014E-01,  0.4643919691806589E-04,  0.0000000000000000E+00,
  0.6900000095367432E+01, -0.7607381321503089E-01,  0.6174571566651543E-04,  0.0000000000000000E+00,
  0.7000000000000000E+01, -0.7607375526578954E-01,  0.7705171215483270E-04,  0.0000000000000000E+00,
  0.7099999904632568E+01, -0.7607391659167798E-01,  0.1327006053523817E-04,  0.0000000000000000E+00,
  0.7199999809265137E+01, -0.7607408545650939E-01, -0.3253966812771963E-04,  0.0000000000000000E+00,
  0.7300000190734863E+01, -0.7607426024262384E-01, -0.6701529035021752E-04,  0.0000000000000000E+00,
  0.7400000095367432E+01, -0.7607443977560566E-01, -0.9389099533408820E-04,  0.0000000000000000E+00,
  0.7500000000000000E+01, -0.7607462316220691E-01, -0.1154255796786548E-03,  0.0000000000000000E+00,
  0.7599999904632568E+01, -0.7607480969933329E-01, -0.1330645112328289E-03,  0.1185757550018992-321,
  0.7699999809265137E+01, -0.7607499881881676E-01, -0.1477753104471387E-03,  0.4726516549929369-316,
  0.7800000190734863E+01, -0.7607519005187137E-01, -0.1602298026941020E-03,  0.7905050333459945-322,
  0.7900000095367432E+01, -0.7607538300513723E-01, -0.1709089623838229E-03,  0.6578199916274891-312,
  0.8000000000000000E+01, -0.7607557734392166E-01, -0.1801661381987970E-03,  0.1036130757307262-316,
  0.8100000381469727E+01, -0.7607577278010973E-01, -0.1882667237986620E-03,  0.1011846442682873-319,
  0.8199999809265137E+01, -0.7607596906321680E-01, -0.1954139066472494E-03,  0.4063689937044253-319,
  0.8300000190734863E+01, -0.7607616597362184E-01, -0.2017658767037764E-03,  0.1399065868999405E-75,
  0.8399999618530273E+01, -0.7607636331734390E-01, -0.2074476247776959E-03,  0.5158174936247516E-61,
  0.8500000000000000E+01, -0.7607656092195765E-01, -0.2125592153069346E-03,  0.9151343543543221E-71,
  0.8600000381469727E+01, -0.7607675863333738E-01, -0.2171817038309741E-03,  0.1918572216129172E-75,
  0.8699999809265137E+01, -0.7607695631303944E-01, -0.2213814457478807E-03,  0.4181099546749834E-61,
  0.8800000190734863E+01, -0.7607715383616896E-01, -0.2252132842960170E-03,  0.1263918754206613E-75,
  0.8899999618530273E+01, -0.7607735108962004E-01, -0.2287229436352888E-03,  0.6743493537294987E-66,
  0.9000000000000000E+01, -0.7607754797061929E-01, -0.2319488489730407E-03,  0.4661517532924098E-32,
  0.9100000381469727E+01, -0.7607774438550004E-01, -0.2349235275870348E-03,  0.1302109213743332E-89,
  0.9199999809265137E+01, -0.7607794024867158E-01, -0.2376746991438918E-03,  0.6013470018047452-153,
  0.9300000190734863E+01, -0.7607813548173857E-01, -0.2402261328162211E-03,  0.6013470016999068-153,
  0.9399999618530273E+01, -0.7607833001274901E-01, -0.2425983273736820E-03,  0.6013470016999068-153,
  0.9500000000000000E+01, -0.7607852377554687E-01, -0.2448090554761964E-03,  0.6013470016999068-153,
  0.9600000381469727E+01, -0.7607871670920811E-01, -0.2468738027769383E-03,  0.6013470016999068-153,
  0.9699999809265137E+01, -0.7607890875755494E-01, -0.2488061248101288E-03,  0.6013470016999068-153,
  0.9800000190734863E+01, -0.7607909986872556E-01, -0.2506179390738626E-03,  0.6013470016999068-153,
  0.9899999618530273E+01, -0.7607928999479809E-01, -0.2523197656328029E-03,  0.6817015497871255-312,
  0.1000000000000000E+02, -0.7607947909145814E-01, -0.2539209265210812E-03,  0.0000000000000000E+00,
  0.1010000038146973E+02, -0.7607966711770478E-01, -0.2554297119483705E-03,  0.0000000000000000E+00,
  0.1019999980926514E+02, -0.7607985403558727E-01, -0.2568535195787779E-03,  0.0000000000000000E+00,
  0.1030000019073486E+02, -0.7608003980997129E-01, -0.2581989718416403E-03,  0.0000000000000000E+00,
  0.1039999961853027E+02, -0.7608022440832865E-01, -0.2594720152083722E-03,  0.0000000000000000E+00,
  0.1050000000000000E+02, -0.7608040780054728E-01, -0.2606780045914527E-03,  0.0000000000000000E+00,
  0.1060000038146973E+02, -0.7608058995876320E-01, -0.2618217754023277E-03,  0.0000000000000000E+00,
  0.1069999980926514E+02, -0.7608077085720349E-01, -0.2629077053223066E-03,  0.0000000000000000E+00,
  0.1080000019073486E+02, -0.7608095047204677E-01, -0.2639397674602194E-03,  0.0000000000000000E+00,
  0.1089999961853027E+02, -0.7608112878129801E-01, -0.2649215762676047E-03,  0.0000000000000000E+00,
  0.1100000000000000E+02, -0.7608130576466988E-01, -0.2658564273338204E-03,  0.0000000000000000E+00,
  0.1110000038146973E+02, -0.7608148140347651E-01, -0.2667473319951207E-03,  0.0000000000000000E+00,
  0.1119999980926514E+02, -0.7608165568053750E-01, -0.2675970475269538E-03,  0.0000000000000000E+00,
  0.1130000019073486E+02, -0.7608182858008718E-01, -0.2684081035652074E-03,  0.0000000000000000E+00,
  0.1139999961853027E+02, -0.7608200008769242E-01, -0.2691828252929818E-03,  0.0000000000000000E+00,
  0.1150000000000000E+02, -0.7608217019017693E-01, -0.2699233538474253E-03,  0.0000000000000000E+00,
